subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Voters,1/29/2018,10/5/2017,10/9/2017,Morning Consult,NA,1996,rv,0.3637469,0,43,37,47.33357,37.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/171004_crosstabs_Politico_v1_AP.pdf,50316,79056,10/10/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/6/2017,10/10/2017,Ipsos,A-,1318,rv,0.1144717,0,39.4,33.7,44.07373,37.69687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50326,79183,10/11/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/5/2017,10/10/2017,Quinnipiac University,A-,1482,rv,1.623618,0,49,41,46.71852,41.04068,NA,NA,https://poll.qu.edu/images/polling/us/us10112017_Uhj87ke.pdf/,50317,79058,10/11/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/7/2017,10/10/2017,YouGov,B,1272,rv,0.521677,0,40,33,45.61573,36.40477,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79053,10/11/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/7/2017,10/11/2017,Ipsos,A-,1320,rv,0.1149876,0,39.1,33.4,43.77373,37.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50325,79182,10/12/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/7/2017,10/12/2017,Greenberg Quinlan Rosner (Democracy Corps),B-,1000,rv,1.014977,0,47,42,46.24858,40.72739,NA,NA,http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,50842,80334,10/13/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/8/2017,10/12/2017,Ipsos,A-,1342,rv,0.1172463,0,40.8,32.6,45.47373,36.59687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50324,79181,10/13/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/9/2017,10/13/2017,Ipsos,A-,1343,rv,0.1176539,0,39.9,33.2,44.57373,37.19687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50340,79180,10/14/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/10/2017,10/14/2017,Ipsos,A-,1321,rv,0.1160246,0,40.5,34.1,45.17373,38.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50339,79179,10/15/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/10/2017,10/14/2017,McLaughlin & Associates,C-,1000,lv,0.7631716,0,41,44,43.09665,41.47331,NA,NA,http://mclaughlinonline.com/pols/wp-content/uploads/2017/10/National-Omnibus-10-13-17-Presentation-MA-Questions-Only.pdf,50393,79487,10/15/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/11/2017,10/15/2017,Ipsos,A-,1321,rv,0.1163035,0,40.9,33.6,45.57373,37.59687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50338,79178,10/16/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/12/2017,10/15/2017,CNN/SSRS,NA,894,rv,1.119308,0,54,38,51.54906,36.50523,NA,NA,"http://i2.cdn.turner.com/cnn/2017/images/10/17/rel10b.-.trump,.guns.pdf",50336,79085,10/16/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/12/2017,10/16/2017,Ipsos,A-,1379,rv,0.1216857,0,41.7,34,46.37373,37.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50337,79177,10/17/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/12/2017,10/16/2017,Morning Consult,NA,1991,rv,0.3616597,0,42,37,46.33357,37.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/171006_topline_Politico_v1_AP-1-1.pdf,50346,79103,10/17/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/13/2017,10/17/2017,Ipsos,A-,1415,rv,0.1251324,0,41.5,34.4,46.17373,38.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50359,79176,10/18/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/14/2017,10/18/2017,Ipsos,A-,1436,rv,0.1271705,0,41.6,33.9,46.27373,37.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50358,79175,10/19/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/15/2017,10/16/2017,YouGov,B,1320,rv,0.539034,0,41,33,46.61573,36.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofv9fh8zdh/econTabReport.pdf,50347,79109,10/17/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/15/2017,10/19/2017,Ipsos,A-,1439,rv,0.1275236,0,42.1,32.7,46.77373,36.69687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50357,79174,10/20/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/16/2017,10/20/2017,Ipsos,A-,1641,rv,0.1454154,0,40.3,33,44.97373,36.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50373,79173,10/21/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/17/2017,10/21/2017,Ipsos,A-,1741,rv,0.1541862,0,39.5,33.3,44.17373,37.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50372,79172,10/22/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/18/2017,10/22/2017,Ipsos,A-,1901,rv,0.1682009,0,39.9,33,44.57373,36.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50371,79171,10/23/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/19/2017,10/23/2017,Morning Consult,NA,1988,rv,0.357053,0,42,36,46.33357,36.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/171011_crosstabs_POLITICO_v1_AP-2.pdf,50375,79149,10/24/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/19/2017,10/23/2017,Ipsos,A-,1867,rv,0.1651573,0,40.8,32.3,45.47373,36.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50370,79170,10/24/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/20/2017,10/24/2017,Ipsos,A-,1904,rv,0.1685102,0,40.4,32.1,45.07373,36.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50387,79169,10/25/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/21/2017,10/25/2017,Ipsos,A-,1690,rv,0.1497559,0,41.3,31.8,45.97373,35.79687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50386,79168,10/26/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/22/2017,10/24/2017,YouGov,B,1310,rv,0.5338721,0,40,33,45.61573,36.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/39agyx9fl6/econTabReport.pdf,50376,79148,10/25/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/22/2017,10/24/2017,Fox News,A,1005,rv,1.743294,0,50,35,49.8815,35.00645,NA,NA,https://andersonrobbins.com/wp-content/uploads/2017/10/102517_complete_topline_trumpjob_healthcare_taxes.pdf,50378,79152,10/25/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/22/2017,10/26/2017,Ipsos,A-,1531,rv,0.1359042,0,42,31.2,46.67373,35.19687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50385,79167,10/27/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/18/2017,10/30/2017,Public Religion Research Institute,NA,1699,rv,1.988199,0,44,37,45.26928,37.41863,NA,NA,https://www.prri.org/research/american-values-survey-2017/,50632,79910,10/31/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/23/2017,10/27/2017,Ipsos,A-,1467,rv,0.1304919,0,41,32.8,45.67373,36.79687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50401,79504,10/28/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/23/2017,10/26/2017,NBC News/Wall Street Journal,A-,753,rv,1.351937,0,48,41,47.27514,39.49489,NA,NA,https://www.nbcnews.com/politics/donald-trump/trump-s-approval-rating-drops-lowest-level-yet-new-nbc-n815321,50391,79484,10/27/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/24/2017,10/28/2017,Ipsos,A-,1467,rv,0.1307897,0,38.9,34,43.57373,37.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50400,79503,10/29/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/25/2017,10/29/2017,Ipsos,A-,1469,rv,0.1313024,0,40.3,33.3,44.97373,37.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50399,79502,10/30/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/26/2017,10/30/2017,Morning Consult,NA,1990,rv,0.3570011,0,43,38,47.33357,38.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/171016_crosstabs_Politico_v1_AP.pdf,50405,79512,10/31/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/26/2017,10/30/2017,Ipsos,A-,1487,rv,0.133286,0,41.8,33,46.47373,36.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50398,79501,10/31/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/27/2017,10/29/2017,Public Policy Polling,B+,572,rv,0.8901876,0,50,40,48.83173,39.72139,NA,NA,https://www.publicpolicypolling.com/wp-content/uploads/2017/10/PPP_Release_National_103117.pdf,50396,79491,10/30/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/27/2017,10/31/2017,Ipsos,A-,1525,rv,0.13712,0,43.3,33.9,47.97373,37.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50415,79541,11/1/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/28/2017,11/1/2017,Ipsos,A-,1354,rv,0.1221627,0,44.6,33.3,49.27373,37.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50414,79539,11/2/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/29/2017,10/31/2017,YouGov,B,1278,rv,0.5206072,0,39,36,44.61573,39.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4eegg8ofj2/econTabReport.pdf,50404,79513,11/1/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/29/2017,11/2/2017,Ipsos,A-,1614,rv,0.1461442,0,47.3,32,51.97373,35.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50413,79537,11/3/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/29/2017,11/1/2017,ABC News/Washington Post,A+,492,lv,1.02521,0,48,46,46.0034,45.01875,NA,NA,http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,50419,80329,11/2/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/30/2017,11/3/2017,Ipsos,A-,1561,rv,0.1419136,0,46,32.9,50.67373,36.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50429,79560,11/4/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,10/31/2017,11/4/2017,Ipsos,A-,1508,rv,0.1376857,0,45,32.5,49.67373,36.49687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50428,79559,11/5/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/1/2017,11/5/2017,Ipsos,A-,1452,rv,0.13317,0,42.8,32.3,47.47373,36.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50427,79558,11/6/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/2/2017,11/5/2017,CNN/SSRS,NA,910,rv,1.180543,0,51,40,48.54906,38.50523,NA,NA,http://cdn.cnn.com/cnn/2017/images/11/07/rel11b_-_2018_and_taxes.pdf,50422,79571,11/6/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/2/2017,11/6/2017,Morning Consult,NA,1990,rv,0.3478662,0,38,39,42.33357,39.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/11/171102_crosstabs_POLITICO_v1_AP.pdf,50438,79585,11/7/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/2/2017,11/6/2017,Ipsos,A-,1514,rv,0.1394921,0,42.5,33.5,47.17373,37.49687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50426,79557,11/7/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/3/2017,11/7/2017,Ipsos,A-,1272,rv,0.1177174,0,42.4,33.9,47.07373,37.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50436,79582,11/8/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/5/2017,11/7/2017,YouGov,B,1329,rv,0.5401943,0,40,33,45.61573,36.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k4rl5ynp42/econTabReport.pdf,50432,79569,11/8/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/4/2017,11/8/2017,Ipsos,A-,1297,rv,0.1205049,0,42.4,34.7,47.07373,38.69687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50435,79581,11/9/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/5/2017,11/9/2017,Ipsos,A-,1317,rv,0.1227921,0,42.3,34.5,46.97373,38.49687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50452,79610,11/10/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/6/2017,11/9/2017,Marist College,A,850,rv,1.393382,0,51,36,51.04219,36.25553,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171106_HBO/Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_November%202017.pdf#page=3,50455,79620,11/10/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/6/2017,11/10/2017,Ipsos,A-,1313,rv,0.122798,0,44.3,33.4,48.97373,37.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50451,79609,11/11/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/7/2017,11/11/2017,Ipsos,A-,1264,rv,0.1185192,0,44.6,32.3,49.27373,36.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50450,79608,11/12/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/8/2017,11/12/2017,Ipsos,A-,1224,rv,0.1150187,0,43.3,33.2,47.97373,37.19687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50449,79607,11/13/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/9/2017,11/11/2017,Morning Consult,NA,1993,rv,0.3453568,0,44,36,48.33357,36.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/11/171104_crosstabs_POLITICO_v1_DK-1-1-1.pdf,50447,79624,11/12/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/7/2017,11/13/2017,Quinnipiac University,A-,1577,rv,1.694006,0,51,38,48.71852,38.04068,NA,NA,https://poll.qu.edu/images/polling/us/us11142017_uqr553.pdf/,50454,79617,11/14/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/9/2017,11/13/2017,Ipsos,A-,1236,rv,0.1163445,0,43,33,47.67373,36.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50448,79606,11/14/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/9/2017,11/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,1.051108,0,49,41,48.76162,40.53082,NA,NA,http://www.rasmussenreports.com/public_content/politics/general_politics/november_2017/voters_tilt_toward_democrat_control_of_house_senate,50492,79682,11/13/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/10/2017,11/14/2017,Ipsos,A-,1246,rv,0.1174377,0,42.4,34.4,47.07373,38.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50482,79670,11/15/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/9/2017,11/14/2017,McLaughlin & Associates,C-,1000,lv,0.7198046,0,46,40,48.09665,37.47331,NA,NA,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50469,79637,11/15/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/12/2017,11/14/2017,YouGov,B,1277,rv,0.518897,0,42,34,47.61573,37.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pv5v29parb/econTabReport.pdf,50458,79623,11/15/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/11/2017,11/15/2017,Ipsos,A-,1283,rv,0.1210338,0,42.7,34.6,47.37373,38.59687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50481,79669,11/16/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/12/2017,11/16/2017,Ipsos,A-,1338,rv,0.1263094,0,42.7,35.3,47.37373,39.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50480,79668,11/17/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/13/2017,11/15/2017,Marist College,A,802,rv,1.294291,0,43,40,43.04219,40.25553,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171112_PBS/NPR_PBS%20NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Civility%20and%20Politics_November%202017.pdf,50490,79680,11/16/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/13/2017,11/17/2017,Ipsos,A-,1358,rv,0.1282818,0,42.3,34.9,46.97373,38.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50498,79701,11/18/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/14/2017,11/18/2017,Ipsos,A-,1277,rv,0.1207143,0,41.9,35,46.57373,38.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50497,79700,11/19/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/15/2017,11/19/2017,Ipsos,A-,1268,rv,0.119936,0,42.9,33.1,47.57373,37.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50496,79699,11/20/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/16/2017,11/20/2017,Ipsos,A-,1246,rv,0.1179166,0,42.3,32.9,46.97373,36.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50495,79698,11/21/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/16/2017,11/19/2017,Morning Consult,NA,2586,rv,0.4519927,0,43,36,47.33357,36.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/11/171109_topline_Politico_v1_AP-2.pdf,50499,79694,11/20/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/17/2017,11/21/2017,Ipsos,A-,1179,rv,0.1116002,0,41.1,33.1,45.77373,37.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50513,79724,11/22/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/19/2017,11/21/2017,YouGov,B,1333,rv,0.5397399,0,42,33,47.61573,36.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g5yvmbyxrd/econTabReport.pdf,50501,79706,11/22/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/18/2017,11/22/2017,Ipsos,A-,1194,rv,0.1130283,0,41.4,32.7,46.07373,36.69687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50512,79723,11/23/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/19/2017,11/23/2017,Ipsos,A-,1262,rv,0.1194414,0,42,32,46.67373,35.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50511,79722,11/24/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/20/2017,11/24/2017,Ipsos,A-,1320,rv,0.1248329,0,41.9,33.4,46.57373,37.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50560,79804,11/25/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/21/2017,11/25/2017,Ipsos,A-,1324,rv,0.1250364,0,39.8,35,44.47373,38.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50558,79796,11/26/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/21/2017,11/25/2017,Morning Consult,NA,1994,rv,0.3609665,0,42,36,46.33357,36.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/11/171112_crosstabs_Politico_v1_AP.pdf,50555,79793,11/26/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/22/2017,11/26/2017,Ipsos,A-,1386,rv,0.1305915,0,40.8,33.8,45.47373,37.79687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50557,79795,11/27/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/23/2017,11/27/2017,Ipsos,A-,1571,rv,0.147609,0,40.9,34.9,45.57373,38.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50556,79794,11/28/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/24/2017,11/28/2017,Ipsos,A-,1594,rv,0.1493046,5.072e-4,40.3,34.9,44.97373,38.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50610,79867,11/29/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/26/2017,11/28/2017,YouGov,B,1313,rv,0.5312026,0.0036414,41,35,46.61573,38.40477,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8hs5rikuhd/econTabReport.pdf,50554,79791,11/29/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/25/2017,11/29/2017,Ipsos,A-,1571,rv,0.1467024,9.987e-4,40.1,33.3,44.77373,37.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50609,79866,11/30/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/26/2017,11/30/2017,Ipsos,A-,1567,rv,0.1458971,0.0014929,41.3,33,45.97373,36.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50608,79865,12/1/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/27/2017,12/1/2017,Ipsos,A-,1560,rv,0.144831,0.00198,41.1,34.3,45.77373,38.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50631,79905,12/2/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/28/2017,12/2/2017,Ipsos,A-,1359,rv,0.1258246,0.0021548,41.2,34.2,45.87373,38.19687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50630,79904,12/3/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/29/2017,12/3/2017,Ipsos,A-,1303,rv,0.1203177,0.0024783,40.9,35.9,45.57373,39.89687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50629,79903,12/4/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/1/2017,12/3/2017,Morning Consult,NA,1997,rv,0.3911123,0.0093409,40,38,44.33357,38.67847,NA,NA,https://morningconsult.com/wp-content/uploads/2017/12/171117_crosstabs_POLITICO_v1_AP-1.pdf,50635,79916,12/4/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/30/2017,12/4/2017,Ipsos,A-,1276,rv,0.117519,0.0028309,41,37.1,45.67373,41.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50628,79902,12/5/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,11/29/2017,12/4/2017,Quinnipiac University,A-,1508,rv,1.330859,0.0401705,50,36,47.71852,36.04068,NA,NA,https://poll.qu.edu/images/polling/us/us12052017_ufrt567.pdf/,50627,79893,12/5/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/1/2017,12/5/2017,Ipsos,A-,1258,rv,0.1155675,0.0031897,40.7,36,45.37373,39.99687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50651,79942,12/6/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/2/2017,12/6/2017,Ipsos,A-,1247,rv,0.1142711,0.0035579,41.2,34.4,45.87373,38.39687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50650,79941,12/7/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/3/2017,12/5/2017,YouGov,B,1337,rv,0.5423361,0.0168345,42,36,47.61573,39.40477,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jhdmzhxe6k/econTabReport.pdf,50636,79919,12/6/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/3/2017,12/7/2017,Ipsos,A-,1234,rv,0.1128001,0.0039136,41.3,33.5,45.97373,37.49687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50649,79940,12/8/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/4/2017,12/8/2017,Ipsos,A-,1234,rv,0.1125174,0.0043077,41.5,33.1,46.17373,37.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50663,79968,12/9/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/4/2017,12/7/2017,Marist College,A,1079,rv,1.774633,0.0953283,50,37,50.04219,37.25553,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,50655,79951,12/8/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/5/2017,12/9/2017,Ipsos,A-,1206,rv,0.1096687,0.0045964,42.4,32.3,47.07373,36.29687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50662,79967,12/10/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/6/2017,12/10/2017,Ipsos,A-,1157,rv,0.1049092,0.004782,41.8,32.2,46.47373,36.19687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50661,79966,12/11/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/7/2017,12/11/2017,Ipsos,A-,1175,rv,0.1061215,0.0052361,41,34.1,45.67373,38.09687,NA,TRUE,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50660,79965,12/12/2017,11:55:12 29 Jan 2018
Voters,1/29/2018,12/6/2017,12/11/2017,Quinnipiac University,A-,1211,rv,1.026226,0.063065,49,37,46.71852,37.04068,NA,NA,https://poll.qu.edu/images/polling/us/us12132017_upil22.pdf/,50658,79979,12/12/2017,11:55:12 29 Jan 2018
